time_OmegaUnits,F_phi
5.29,0.048350195914107684
5.3,0.05185490067565937
5.3100000000000005,0.05547613061231356
5.32,0.059212720324700256
5.33,0.06306347411605003
5.34,0.06702716646104998
5.3500000000000005,0.0711025424730648
5.36,0.0752883183694124
5.37,0.07958318193439935
5.38,0.08398579297983777
5.39,0.08849478380277952
5.4,0.0931087596402219
5.41,0.09782629912055454
5.42,0.10264595471153325
5.43,0.10756625316458479
5.44,0.11258569595526247
5.45,0.11770275971968938
5.46,0.1229158966868446
5.47,0.12822353510656317
5.48,0.13362407967313955
5.49,0.13911591194443998
5.5,0.14469739075644866
5.51,0.15036685263318708
5.5200000000000005,0.1561226121919663
5.53,0.16196296254394593
5.54,0.16788617568999417
5.55,0.1738905029118571
5.5600000000000005,0.17997417515866374
5.57,0.18613540342881177
5.58,0.19237237914729083
5.59,0.19868327453852272
5.6000000000000005,0.2050662429948086
5.61,0.21151941944049332
5.62,0.21804092069197
5.63,0.22462884581366416
5.64,0.2312812764701549
5.65,0.2379962772745993
5.66,0.24477189613364653
5.67,0.2516061645890419
5.68,0.25849709815612887
5.69,0.26544269665948
5.7,0.2724409445658938
5.71,0.27948981131501033
5.72,0.2865872516478084
5.73,0.2937312059332639
5.74,0.3009196004934554
5.75,0.3081503479274142
5.76,0.3154213474340332
5.7700000000000005,0.3227304851343482
5.78,0.3300756343935265
5.79,0.3374546561428955
5.8,0.34486539920236375
5.8100000000000005,0.35230570060358274
5.82,0.3597733859142168
5.83,0.36726626956368624
5.84,0.37478215517076124
5.8500000000000005,0.3823188358733848
5.86,0.3898740946611115
5.87,0.39744570471055324
5.88,0.40503142972422046
5.89,0.41262902427316356
5.9,0.42023623414380584
5.91,0.42785079668937204
5.92,0.4354704411863166
5.93,0.4430928891961483
5.94,0.450715854933056
5.95,0.4583370456377383
5.96,0.4659541619578308
5.97,0.47356489833532966
5.98,0.4811669434014058
5.99,0.4887579803789962
6.0,0.49633568749355483
6.01,0.5038977383923489
6.0200000000000005,0.5114418025726583
6.03,0.5189655458192615
6.04,0.5264666306515469
6.05,0.5339427167806101
6.0600000000000005,0.5413914615766701
6.07,0.548810520547134
6.08,0.5561975478256271
6.09,0.5635501966722956
6.1000000000000005,0.5708661199856709
6.11,0.5781429708263797
6.12,0.5853784029529606
6.13,0.5925700713700403
6.140000000000001,0.599715632889102
6.15,0.6068127467020653
6.16,0.6138590749678783
6.17,0.6208522834123008
6.18,0.62779004194105
6.19,0.6346700252664454
6.2,0.6414899135476813
6.21,0.6482473930448326
6.22,0.654940156786668
6.23,0.6615659052523418
6.24,0.6681223470669905
6.25,0.6746071997112542
6.26,0.6810181902447154
6.2700000000000005,0.6873530560432096
6.28,0.6936095455499607
6.29,0.6997854190404501
6.3,0.7058784494009047
6.3100000000000005,0.7118864229202759
6.32,0.7178071400955366
6.33,0.7236384164501077
6.34,0.7293780833651992
6.3500000000000005,0.73502398892381
6.36,0.7405739987671227
6.37,0.7460259969629822
6.38,0.7513778868861283
6.390000000000001,0.7566275921098274
6.4,0.7617730573085078
6.41,0.7668122491709899
6.42,0.7717431573238538
6.43,0.7765637952644873
6.44,0.7812722013032946
6.45,0.7858664395145493
6.46,0.7903446006953214
6.47,0.7947048033319072
6.48,0.7989451945731327
6.49,0.8030639512099017
6.5,0.8070592806603211
6.51,0.8109294219597031
6.5200000000000005,0.8146726467547398
6.53,0.8182872603010973
6.54,0.8217716024636655
6.55,0.825124048718678
6.5600000000000005,0.8283430111568885
6.57,0.8314269394869651
6.58,0.8343743220382583
6.59,0.8371836867620578
6.6000000000000005,0.8398536022304548
6.61,0.8423826786318924
6.62,0.8447695687624804
6.63,0.8470129690121349
6.640000000000001,0.8491116203445795
6.65,0.8510643092702418
6.66,0.8528698688110703
6.67,0.8545271794562666
6.68,0.8560351701079456
6.69,0.8573928190157099
6.7,0.8585991546991262
6.71,0.859653256857077
6.72,0.8605542572629841
6.73,0.8613013406448604
6.74,0.8618937455491814
6.75,0.8623307651875458
6.76,0.8626117482651112
6.7700000000000005,0.8627360997897917
6.78,0.8627032818612043
6.79,0.8625128144383711
6.8,0.8621642760851831
6.8100000000000005,0.8616573046926503
6.82,0.8609915981769677
6.83,0.8601669151524474
6.84,0.8591830755783868
6.8500000000000005,0.8580399613789443
6.86,0.8567375170351321
6.87,0.8552757501480406
6.88,0.853654731972452
6.890000000000001,0.8518745979199879
6.9,0.8499355480310065
6.91,0.8478378474144542
6.92,0.8455818266549185
6.93,0.8431678821861674
6.94,0.8405964766304691
6.95,0.8378681391030396
