time_OmegaUnits,F_phi
19.626,0.3372271394772465
19.632,0.33753063750605644
19.638,0.33781808153855336
19.644000000000002,0.33808953447751194
19.650000000000002,0.3383450638287796
19.656,0.3385847416678766
19.662,0.3388086446052732
19.668,0.3390168537503561
19.674,0.33920945467409314
19.68,0.3393865373704118
19.686,0.33954819621630283
19.692,0.3396945299306568
19.698,0.3398256415318559
19.704,0.33994163829412427
19.71,0.3400426317026591
19.716,0.34012873740754984
19.722,0.3402000751765045
19.728,0.340256768846398
19.734,0.3402989462736516
19.740000000000002,0.3403267392834687
19.746,0.34034028361793356
19.752,0.3403397188829953
19.758,0.3403251884943517
19.764,0.3402968396222484
19.77,0.3402548231352123
19.776,0.34019929354273754
19.782,0.3401304089369389
19.788,0.3400483309331939
19.794,0.3399532246097889
19.8,0.33984525844659275
19.806,0.33972460426277074
19.812,0.33959143715356255
19.818,0.3394459354261455
19.824,0.3392882805345944
19.830000000000002,0.33911865701397037
19.836000000000002,0.3389372524135492
19.842,0.33874425722921253
19.848,0.33853986483502824
19.854,0.33832427141403215
19.86,0.3380976758882398
19.866,0.3378602798479071
19.872,0.3376122874800619
19.878,0.3373539054963271
19.884,0.337085343060064
19.89,0.3368068117128483
19.896,0.3365185253003121
19.902,0.3362206998973663
19.908,0.33591355373283266
19.914,0.3355973071135057
19.92,0.3352721823476687
19.926000000000002,0.33493840366808786
19.932000000000002,0.3345961971545085
19.938,0.3342457906556779
19.944,0.33388741371091657
19.95,0.3335212974712653
19.956,0.3331476746202317
19.962,0.3327667792941594
19.968,0.3323788470022462
19.974,0.33198411454623544
19.98,0.3315828199398057
19.986,0.33117520232768394
19.992,0.3307615019045075
19.998,0.3303419598334582
20.004,0.3299168181646983
20.01,0.3294863197536292
20.016000000000002,0.3290507081789996
20.022000000000002,0.3286102276608915
20.028,0.3281651229786044
20.034,0.3277156393884682
20.04,0.3272620225416085
20.046,0.32680451840168745
20.052,0.3263433731626508
20.058,0.3258788331665043
20.064,0.32541114482114164
20.07,0.324940554518258
20.076,0.3244673085513649
20.082,0.32399165303394134
20.088,0.32351383381773874
20.094,0.32303409641127134
20.1,0.3225526858985138
20.106,0.3220698468578328
20.112000000000002,0.3215858232811782
20.118000000000002,0.3211008584935591
20.124,0.3206151950728285
20.13,0.32012907476980396
20.136,0.31964273842874696
20.142,0.319156425908228
20.148,0.31867037600240106
20.154,0.3181848263627108
20.16,0.31770001342006127
20.166,0.3172161723074648
20.172,0.3167335367831995
20.178,0.3162523391544992
20.184,0.3157728102017959
20.19,0.3152951791035442
20.196,0.3148196733616467
20.202,0.31434651872750496
20.208000000000002,0.3138759391287217
20.214000000000002,0.31340815659647214
20.22,0.3129433911935729
20.226,0.31248186094326685
20.232,0.31202378175874773
20.238,0.31156936737344687
20.244,0.3111188292721033
20.25,0.31067237662263947
20.256,0.3102302162088623
20.262,0.30979255236401376
20.268,0.30935958690518744
20.274,0.3089315190686356
20.28,0.3085085454459849
20.286,0.30809085992138097
20.292,0.30767865360958124
20.298000000000002,0.30727211479501637
20.304000000000002,0.30687142887183855
20.31,0.3064767782849734
20.316,0.3060883424722002
20.322,0.30570629780726954
20.328,0.30533081754408253
20.334,0.3049620717619476
20.34,0.3046002273119307
20.346,0.3042454477643151
20.352,0.30389789335718925
20.358,0.30355772094617767
20.364,0.3032250839553287
20.37,0.3029001323291762
20.376,0.30258301248599
20.382,0.30227386727222844
20.388,0.3019728359182058
20.394000000000002,0.3016800539949934
20.400000000000002,0.30139565337255897
20.406,0.3011197621791663
20.412,0.30085250476204
20.418,0.3005940016493117
20.424,0.3003443695132579
20.43,0.30010372113483974
20.436,0.29987216536955535
20.442,0.29964980711461797
20.448,0.2994367472774643
20.454,0.29923308274560717
20.46,0.2990389063578384
20.466,0.29885430687679154
20.472,0.2986793689628726
20.478,0.2985141731495651
20.484,0.29835879582011704
20.490000000000002,0.29821330918561784
20.496,0.2980777812644682
20.502,0.297952275863251
20.508,0.2978368525590091
20.514,0.2977315666829294
20.52,0.2976364693054469
20.526,0.2975516072227614
20.532,0.29747702294478007
20.538,0.2974127546844806
20.544,0.2973588363487037
20.55,0.2973152975303728
20.556,0.29728216350214265
20.562,0.297259455211481
20.568,0.29724718927717897
20.574,0.2972453779872933
20.580000000000002,0.2972540292985201
20.586000000000002,0.2972731468369961
20.592,0.2973027299005295
20.598,0.29734277346225646
20.604,0.29739326817572054
20.61,0.2974542003813732
20.616,0.2975255521144926
20.622,0.2976073011145137
20.628,0.29769942083576967
20.634,0.29780188045963607
20.64,0.29791464490807473
20.646,0.2980376748585712
20.652,0.2981709267604591
20.658,0.2983143528526256
20.664,0.29846790118258837
20.67,0.2986315156269417
20.676000000000002,0.29880513591315794
20.682000000000002,0.2989886976427402
20.688,0.2991821323157139
20.694,0.29938536735645194
20.7,0.2995983261408196
20.706,0.2998209280246324
20.712,0.30005308837341343
20.718,0.3002947185934421
20.724,0.3005457261640797
20.73,0.30080601467136375
20.736,0.3010754838428537
20.742,0.30135402958372287
20.748,0.3016415440140735
20.754,0.301937915507472
20.76,0.3022430287306837
20.766000000000002,0.30255676468459386
20.772000000000002,0.3028790007463041
20.778,0.30320961071238384
20.784,0.3035484648432664
20.79,0.30389542990877083
20.796,0.3042503692347353
20.802,0.3046131427507449
20.808,0.3049836070389369
20.814,0.3053616153838683
20.82,0.3057470178234242
20.826,0.30613966120075625
20.832,0.30653938921722595
20.838,0.30694604248633905
20.844,0.3073594585886501
20.85,0.3077794721276216
20.856,0.3082059147864155
20.862000000000002,0.30863861538559806
20.868000000000002,0.30907739994173966
20.874,0.30952209172689005
20.88,0.3099725113289078
20.886,0.31042847671262114
20.892,0.3108898032818074
20.898,0.311356303941961
20.904,0.311827789163835
20.91,0.31230406704773267
20.916,0.31278494338852797
20.922,0.3132702217413945
20.928,0.31375970348821863
20.934,0.31425318790467727
20.94,0.3147504722279579
20.946,0.31525135172509644
20.952,0.3157556197619126
20.958000000000002,0.31626306787252073
20.964000000000002,0.3167734858293906
20.97,0.31728666171393777
20.976,0.31780238198762084
20.982,0.3183204315635201
20.988,0.3188405938783767
20.994,0.3193626509650693
21.0,0.3198863835255022
21.006,0.32041157100388556
21.012,0.3209379916603805
21.018,0.32146542264508843
21.024,0.3219936400723603
21.03,0.322522419095401
21.036,0.32305153398114633
21.042,0.32358075818539095
21.048000000000002,0.3241098644281395
21.054000000000002,0.3246386247691608
21.06,0.3251668106837201
21.066,0.32569419313846715
21.072,0.32622054266745315
21.078,0.32674562944825775
21.084,0.3272692233782005
21.09,0.3277910941506114
21.096,0.32831101133113993
21.102,0.32882874443408083
21.108,0.3293440629986863
21.114,0.3298567366654503
21.12,0.3303665352523373
21.126,0.3308732288309311
21.132,0.3313765878024849
21.138,0.331876382973848
21.144000000000002,0.3323723856332453
21.150000000000002,0.3328643676258891
21.156,0.33335210142940097
21.162,0.33383536022901933
21.168,0.3343139179925719
21.174,0.33478754954519435
21.18,0.3352560306437651
21.186,0.3357191380510455
21.192,0.33617664960949506
21.198,0.33662834431474503
21.204,0.3370740023887083
21.21,0.33751340535230456
21.216,0.3379463360977808
21.222,0.3383725789606065
21.228,0.3387919197909211
21.234,0.3392041460245183
21.240000000000002,0.339609046753344
21.246000000000002,0.34000641279548716
21.252,0.34039603676464986
21.258,0.34077771313907096
21.264,0.3411512383298895
21.27,0.3415164107489243
21.276,0.341873030875858
21.282,0.3422209013248018
21.288,0.3425598269102246
21.294,0.34288961471222884
21.3,0.34321007414116084
21.306,0.3435210170015267
21.312,0.34382225755520995
21.318,0.34411361258396833
21.324,0.34439490145118956
21.330000000000002,0.3446659461629008
21.336000000000002,0.3449265714280047
21.342,0.34517660471773515
21.348,0.3454158763243137
21.354,0.3456442194187902
21.36,0.3458614701080599
21.366,0.3460674674910349
21.372,0.3462620537139608
21.378,0.3464450740248651
21.384,0.34661637682711927
21.39,0.34677581373210986
21.396,0.3469232396109962
21.402,0.34705851264555143
21.408,0.3471814943780674
21.414,0.347292049760316
21.42,0.34739004720155636
21.426000000000002,0.3474753586155697
21.432000000000002,0.34754785946672223
21.438,0.3476074288150345
21.444,0.34765394936025334
21.45,0.3476873074849177
21.456,0.34770739329640166
21.462,0.3477141006679322
21.468,0.3477073272785711
21.474,0.3476869746521493
21.48,0.3476529481951493
